date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,goals_scored,goals_conceded,opponent,home_advantage,avg_goals_scored_5,avg_goals_conceded_5,goal_difference_5,home_advantage_5,adjusted_goal_difference_5,fifa_rank_morocco,fifa_rank_opponent,ranking_difference,competition_type,opponent_strength_level,result,goal_difference,result_numeric,wins_last5,form_score,attack_index,defense_index
1998-06-04,Chile,Morocco,1.0,1.0,Friendly,Avignon,France,True,1.0,1.0,Chile,0,1.0,1.4,-0.3999999999999999,0.6,-0.4239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,1.0,1.4
1998-06-10,Morocco,Norway,2.0,2.0,FIFA World Cup,Montpellier,France,True,2.0,2.0,Norway,1,1.0,1.6,-0.6000000000000001,0.6,-0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,0.0,0.0,1.0,1.6
1998-06-16,Brazil,Morocco,3.0,0.0,FIFA World Cup,Nantes,France,True,0.0,3.0,Brazil,0,1.2,1.6,-0.4000000000000001,0.6,-0.4240000000000001,1736.57,1760.46,-23.8900000000001,Friendly,strong,Loss,-3.0,0,0.0,0.0,1.2,1.6
1998-06-23,Scotland,Morocco,0.0,3.0,FIFA World Cup,Saint-Étienne,France,True,3.0,0.0,Scotland,0,1.0,1.8,-0.8,0.6,-0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,0.0,0.0,1.0,1.8
1998-09-02,Morocco,Senegal,2.0,0.0,Friendly,Tangier,Morocco,False,2.0,0.0,Senegal,1,1.6,1.6,0.0,0.4,0.0,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,2.0,1,1.0,0.2,1.6,1.6
1999-01-20,France,Morocco,1.0,0.0,Friendly,Marseille,France,False,0.0,1.0,France,0,1.6,1.2,0.4000000000000001,0.4,0.4160000000000001,1736.57,1870.0,-133.43000000000006,Friendly,strong,Loss,-1.0,0,2.0,0.4,1.6,1.2
1999-01-24,Guinea,Morocco,1.0,1.0,African Cup of Nations qualification,Conakry,Guinea,False,1.0,1.0,Guinea,0,1.4,1.2,0.1999999999999999,0.4,0.2079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.4,1.2
1999-02-28,Togo,Morocco,2.0,3.0,African Cup of Nations qualification,Lomé,Togo,False,3.0,2.0,Togo,0,1.2,1.0,0.1999999999999999,0.2,0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.2,1.0
1999-04-11,Morocco,Togo,1.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,1.0,1.0,Togo,1,1.8,0.8,1.0,0.2,1.02,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.8,0.8
1999-04-28,Netherlands,Morocco,1.0,2.0,Friendly,Arnhem,Netherlands,False,2.0,1.0,Netherlands,0,1.4,1.0,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.4,1.0
1999-06-06,Morocco,Guinea,1.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,1.0,0.0,Guinea,1,1.4,1.2,0.1999999999999999,0.2,0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.4,1.2
1999-09-07,Belgium,Morocco,4.0,0.0,Friendly,Liège,Belgium,False,0.0,4.0,Belgium,0,1.6,1.0,0.6000000000000001,0.4,0.6240000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-4.0,0,3.0,0.6,1.6,1.0
1999-11-17,Morocco,United States,2.0,1.0,Friendly,Marrakech,Morocco,False,2.0,1.0,United States,1,1.4,1.6,-0.2000000000000001,0.4,-0.2080000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.4,1.6
1999-12-21,Morocco,Senegal,0.0,0.0,Friendly,Agadir,Morocco,False,0.0,0.0,Senegal,1,1.2,1.4,-0.1999999999999999,0.6,-0.2119999999999999,1736.57,1706.83,29.74000000000001,Friendly,medium,Draw,0.0,0,3.0,0.6,1.2,1.4
2000-01-18,Morocco,Trinidad and Tobago,1.0,0.0,Friendly,El Jadida,Morocco,False,1.0,0.0,Trinidad and Tobago,1,1.0,1.2,-0.1999999999999999,0.6,-0.2119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.0,1.2
2000-01-25,Morocco,Congo,1.0,0.0,African Cup of Nations,Lagos,Nigeria,True,1.0,0.0,Congo,1,0.8,1.0,-0.1999999999999999,0.8,-0.2159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,0.8,1.0
2000-01-29,Tunisia,Morocco,0.0,0.0,African Cup of Nations,Lagos,Nigeria,True,0.0,0.0,Tunisia,0,0.8,1.0,-0.1999999999999999,0.8,-0.2159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,0.8,1.0
2000-02-03,Nigeria,Morocco,2.0,0.0,African Cup of Nations,Lagos,Nigeria,False,0.0,2.0,Nigeria,0,0.8,0.2,0.6000000000000001,0.8,0.6480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,3.0,0.6,0.8,0.2
2000-04-09,Gambia,Morocco,0.0,1.0,FIFA World Cup qualification,Bakau,Gambia,False,1.0,0.0,Gambia,0,0.4,0.4,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,0.4,0.4
2000-04-22,Morocco,Gambia,2.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,2.0,0.0,Gambia,1,0.6,0.4,0.1999999999999999,0.4,0.2079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,0.6,0.4
2000-06-04,Morocco,Jamaica,1.0,0.0,King Hassan II Tournament,Casablanca,Morocco,False,1.0,0.0,Jamaica,1,0.8,0.4,0.4,0.4,0.416,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,0.8,0.4
2000-06-06,Morocco,France,1.0,5.0,King Hassan II Tournament,Casablanca,Morocco,False,1.0,5.0,France,1,0.8,0.4,0.4,0.4,0.416,1736.57,1870.0,-133.43000000000006,Friendly,strong,Loss,-4.0,0,3.0,0.6,0.8,0.4
2000-06-17,Namibia,Morocco,0.0,0.0,FIFA World Cup qualification,Windhoek,Namibia,False,0.0,0.0,Namibia,0,1.0,1.4,-0.3999999999999999,0.6,-0.4239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.0,1.4
2000-07-09,Morocco,Algeria,2.0,1.0,FIFA World Cup qualification,Fez,Morocco,False,2.0,1.0,Algeria,1,1.0,1.0,0.0,0.6,0.0,1736.57,1560.91,175.65999999999985,Friendly,weak,Win,1.0,1,3.0,0.6,1.0,1.0
2000-09-02,Gabon,Morocco,2.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False,0.0,2.0,Gabon,0,1.2,1.2,0.0,0.8,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,3.0,0.6,1.2,1.2
2000-10-08,Morocco,Kenya,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,0.0,Kenya,1,0.8,1.6,-0.8,0.6,-0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,0.8,1.6
2000-11-22,Morocco,Libya,0.0,0.0,Friendly,Casablanca,Morocco,False,0.0,0.0,Libya,1,0.8,1.6,-0.8,0.6,-0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,0.8,1.6
2000-12-22,Andalusia,Morocco,2.0,0.0,Friendly,Córdoba,Spain,False,0.0,2.0,Andalusia,0,0.6,0.6,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,2.0,0.4,0.6,0.6
2000-12-29,Basque Country,Morocco,3.0,2.0,Friendly,Bilbao,Spain,False,2.0,3.0,Basque Country,0,0.6,1.0,-0.4,0.6,-0.424,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,0.6,1.0
2001-01-13,Tunisia,Morocco,0.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False,1.0,0.0,Tunisia,0,0.6,1.4,-0.7999999999999999,0.4,-0.832,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,0.6,1.4
2001-01-28,Egypt,Morocco,0.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,0.0,0.0,Egypt,0,0.8,1.0,-0.1999999999999999,0.4,-0.2079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,0.8,1.0
2001-02-08,Morocco,South Korea,1.0,1.0,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,True,1.0,1.0,South Korea,1,0.6,1.0,-0.4,0.2,-0.408,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.6,1.0
2001-02-14,United Arab Emirates,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,False,1.0,1.0,United Arab Emirates,0,0.8,1.2,-0.3999999999999999,0.2,-0.4079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,1.2
2001-02-24,Morocco,Senegal,0.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,0.0,0.0,Senegal,1,1.0,1.0,0.0,0.2,0.0,1736.57,1706.83,29.74000000000001,Friendly,medium,Draw,0.0,0,1.0,0.2,1.0,1.0
2001-03-24,Morocco,Tunisia,2.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,2.0,0.0,Tunisia,1,0.6,0.4,0.1999999999999999,0.4,0.2079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,0.6,0.4
2001-04-21,Morocco,Namibia,3.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,3.0,0.0,Namibia,1,0.8,0.4,0.4,0.6,0.424,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,1.0,0.2,0.8,0.4
2001-05-04,Algeria,Morocco,1.0,2.0,FIFA World Cup qualification,Algiers,Algeria,False,2.0,1.0,Algeria,0,1.4,0.4,1.0,0.8,1.0799999999999998,1736.57,1560.91,175.65999999999985,Friendly,weak,Win,1.0,1,2.0,0.4,1.4,0.4
2001-06-02,Kenya,Morocco,1.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False,1.0,1.0,Kenya,0,1.6,0.4,1.2000000000000002,0.6,1.2720000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,0.4
2001-06-16,Morocco,Gabon,0.0,1.0,African Cup of Nations qualification,Fez,Morocco,False,0.0,1.0,Gabon,1,1.6,0.4,1.2000000000000002,0.6,1.2720000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.6,0.4
2001-06-30,Morocco,Egypt,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1.0,0.0,Egypt,1,1.6,0.6,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.6,0.6
2001-07-14,Senegal,Morocco,1.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,0.0,1.0,Senegal,0,1.4,0.6,0.7999999999999999,0.6,0.848,1736.57,1706.83,29.74000000000001,Friendly,medium,Loss,-1.0,0,3.0,0.6,1.4,0.6
2001-09-05,Italy,Morocco,1.0,0.0,Friendly,Piacenza,Italy,False,0.0,1.0,Italy,0,0.8,0.8,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,0.8,0.8
2001-10-12,Gambia,Morocco,0.0,2.0,Friendly,Bamako,Mali,True,2.0,0.0,Gambia,0,0.4,0.8,-0.4,0.4,-0.416,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,0.4,0.8
2001-10-14,Mali,Morocco,2.0,1.0,Friendly,Bamako,Mali,False,1.0,2.0,Mali,0,0.6,0.6,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,0.6,0.6
2001-11-14,Morocco,Zambia,1.0,0.0,Friendly,Rabat,Morocco,False,1.0,0.0,Zambia,1,0.8,0.8,0.0,0.2,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,0.8,0.8
2002-01-13,Morocco,Guinea,2.0,1.0,Friendly,Rabat,Morocco,False,2.0,1.0,Guinea,1,0.8,0.8,0.0,0.2,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,0.8,0.8
2002-01-16,Gambia,Morocco,0.0,2.0,Friendly,Banjul,Gambia,False,2.0,0.0,Gambia,0,1.2,0.8,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,1.2,0.8
2002-01-21,Morocco,Ghana,0.0,0.0,African Cup of Nations,Ségou,Mali,True,0.0,0.0,Ghana,1,1.6,0.6,1.0,0.4,1.04,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,1.6,0.6
2002-01-26,Burkina Faso,Morocco,1.0,2.0,African Cup of Nations,Ségou,Mali,True,2.0,1.0,Burkina Faso,0,1.2,0.6,0.6,0.6,0.636,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.2,0.6
2002-01-30,South Africa,Morocco,3.0,1.0,African Cup of Nations,Ségou,Mali,True,1.0,3.0,South Africa,0,1.4,0.4,1.0,0.6,1.0599999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,4.0,0.8,1.4,0.4
2002-08-21,Luxembourg,Morocco,0.0,2.0,Friendly,Luxembourg,Luxembourg,False,2.0,0.0,Luxembourg,0,1.4,1.0,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,1.4,1.0
2002-09-07,Gabon,Morocco,0.0,1.0,African Cup of Nations qualification,Libreville,Gabon,False,1.0,0.0,Gabon,0,1.4,0.8,0.5999999999999999,0.2,0.6119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.4,0.8
2002-09-17,Iran,Morocco,1.0,1.0,Friendly,Tabriz,Iran,False,1.0,1.0,Iran,0,1.2,0.8,0.3999999999999999,0.2,0.4079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.8
2002-10-03,Morocco,Niger,6.0,1.0,Friendly,Rabat,Morocco,False,6.0,1.0,Niger,1,1.4,1.0,0.3999999999999999,0.0,0.3999999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,5.0,1,3.0,0.6,1.4,1.0
2002-10-13,Morocco,Equatorial Guinea,5.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,5.0,0.0,Equatorial Guinea,1,2.2,1.0,1.2000000000000002,0.2,1.2240000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,5.0,1,3.0,0.6,2.2,1.0
2002-11-20,Morocco,Mali,1.0,3.0,Friendly,Rabat,Morocco,False,1.0,3.0,Mali,1,3.0,0.4,2.6,0.4,2.704,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,4.0,0.8,3.0,0.4
2003-02-12,Morocco,Senegal,1.0,0.0,Friendly,Paris,France,True,1.0,0.0,Senegal,1,2.8,1.0,1.7999999999999998,0.6,1.908,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,1.0,1,3.0,0.6,2.8,1.0
2003-03-29,Sierra Leone,Morocco,0.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,0.0,0.0,Sierra Leone,0,2.8,1.0,1.7999999999999998,0.8,1.944,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,2.8,1.0
2003-04-30,Morocco,Ivory Coast,0.0,1.0,Friendly,Rabat,Morocco,False,0.0,1.0,Ivory Coast,1,2.6,0.8,1.8,0.8,1.944,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,2.6,0.8
2003-06-08,Morocco,Sierra Leone,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,0.0,Sierra Leone,1,1.4,0.8,0.5999999999999999,0.8,0.6479999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.4,0.8
2003-06-20,Morocco,Gabon,2.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,2.0,0.0,Gabon,1,0.6,0.8,-0.2,0.8,-0.216,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,2.0,0.4,0.6,0.8
2003-07-06,Equatorial Guinea,Morocco,0.0,1.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1.0,0.0,Equatorial Guinea,0,0.8,0.2,0.6000000000000001,0.8,0.6480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,0.8,0.2
2003-09-10,Morocco,Trinidad and Tobago,2.0,0.0,Friendly,Marrakech,Morocco,False,2.0,0.0,Trinidad and Tobago,1,0.8,0.2,0.6000000000000001,0.6,0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,0.8,0.2
2003-10-11,Tunisia,Morocco,0.0,0.0,Friendly,Tunis,Tunisia,False,0.0,0.0,Tunisia,0,1.2,0.2,1.0,0.8,1.08,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,1.2,0.2
2003-11-15,Morocco,Burkina Faso,1.0,0.0,Friendly,Meknès,Morocco,False,1.0,0.0,Burkina Faso,1,1.2,0.0,1.2,0.6,1.272,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,1.2,0.0
2003-11-19,Morocco,Mali,0.0,1.0,Friendly,Casablanca,Morocco,False,0.0,1.0,Mali,1,1.2,0.0,1.2,0.6,1.272,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,4.0,0.8,1.2,0.0
2004-01-27,Nigeria,Morocco,0.0,1.0,African Cup of Nations,Monastir,Tunisia,True,1.0,0.0,Nigeria,0,0.8,0.2,0.6000000000000001,0.6,0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,0.8,0.2
2004-01-31,Morocco,Benin,4.0,0.0,African Cup of Nations,Sfax,Tunisia,True,4.0,0.0,Benin,1,0.8,0.2,0.6000000000000001,0.6,0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,3.0,0.6,0.8,0.2
2004-02-04,Morocco,South Africa,1.0,1.0,African Cup of Nations,Sousse,Tunisia,True,1.0,1.0,South Africa,1,1.2,0.2,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.2
2004-02-08,Morocco,Algeria,3.0,1.0,African Cup of Nations,Sfax,Tunisia,True,3.0,1.0,Algeria,1,1.4,0.4,1.0,0.8,1.0799999999999998,1736.57,1560.91,175.65999999999985,Friendly,weak,Win,2.0,1,3.0,0.6,1.4,0.4
2004-02-11,Morocco,Mali,4.0,0.0,African Cup of Nations,Sousse,Tunisia,True,4.0,0.0,Mali,1,1.8,0.6,1.2000000000000002,0.8,1.2960000000000005,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,3.0,0.6,1.8,0.6
2004-02-14,Tunisia,Morocco,2.0,1.0,African Cup of Nations,Radès,Tunisia,False,1.0,2.0,Tunisia,0,2.6,0.4,2.2,0.8,2.3760000000000003,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,4.0,0.8,2.6,0.4
2004-02-18,Morocco,Switzerland,2.0,1.0,Friendly,Rabat,Morocco,False,2.0,1.0,Switzerland,1,2.6,0.8,1.8,0.8,1.944,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.6,0.8
2004-03-31,Morocco,Angola,3.0,1.0,Friendly,Casablanca,Morocco,False,3.0,1.0,Angola,1,2.2,1.0,1.2000000000000002,0.8,1.2960000000000005,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,2.2,1.0
2004-04-28,Morocco,Argentina,0.0,1.0,Friendly,Casablanca,Morocco,False,0.0,1.0,Argentina,1,2.6,1.0,1.6,0.8,1.7280000000000002,1736.57,1873.33,-136.76,Friendly,strong,Loss,-1.0,0,4.0,0.8,2.6,1.0
2004-05-28,Mali,Morocco,0.0,0.0,Friendly,Bamako,Mali,False,0.0,0.0,Mali,0,2.0,1.0,1.0,0.8,1.08,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,2.0,1.0
2004-06-05,Malawi,Morocco,1.0,1.0,FIFA World Cup qualification,Blantyre,Malawi,False,1.0,1.0,Malawi,0,1.2,1.0,0.1999999999999999,0.6,0.2119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.2,1.0
2004-07-03,Botswana,Morocco,0.0,1.0,FIFA World Cup qualification,Gaborone,Botswana,False,1.0,0.0,Botswana,0,1.2,0.8,0.3999999999999999,0.6,0.4239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.2,0.8
2004-09-04,Morocco,Tunisia,1.0,1.0,FIFA World Cup qualification,Rabat,Morocco,False,1.0,1.0,Tunisia,1,1.0,0.6,0.4,0.4,0.416,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.0,0.6
2004-10-10,Guinea,Morocco,1.0,1.0,FIFA World Cup qualification,Conakry,Guinea,False,1.0,1.0,Guinea,0,0.6,0.6,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.6,0.6
2004-11-17,Morocco,Burkina Faso,4.0,0.0,Friendly,Rabat,Morocco,False,4.0,0.0,Burkina Faso,1,0.8,0.6,0.2,0.2,0.204,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,1.0,0.2,0.8,0.6
2005-02-09,Morocco,Kenya,5.0,1.0,FIFA World Cup qualification,Rabat,Morocco,False,5.0,1.0,Kenya,1,1.6,0.6,1.0,0.4,1.04,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,2.0,0.4,1.6,0.6
2005-03-26,Morocco,Guinea,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1.0,0.0,Guinea,1,2.4,0.6,1.7999999999999998,0.6,1.908,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.4,0.6
2005-06-04,Morocco,Malawi,4.0,1.0,FIFA World Cup qualification,Rabat,Morocco,False,4.0,1.0,Malawi,1,2.4,0.6,1.7999999999999998,0.8,1.944,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,3.0,0.6,2.4,0.6
2005-06-18,Kenya,Morocco,0.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False,0.0,0.0,Kenya,0,3.0,0.6,2.4,0.8,2.592,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,3.0,0.6
2005-08-17,Morocco,Togo,0.0,1.0,Friendly,Rouen,France,True,0.0,1.0,Togo,1,2.8,0.4,2.4,0.8,2.592,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,4.0,0.8,2.8,0.4
2005-09-03,Morocco,Botswana,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1.0,0.0,Botswana,1,2.0,0.6,1.4,0.8,1.512,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.0,0.6
2005-10-08,Tunisia,Morocco,2.0,2.0,FIFA World Cup qualification,Radès,Tunisia,False,2.0,2.0,Tunisia,0,1.2,0.4,0.7999999999999999,0.8,0.864,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.4
2005-11-15,Morocco,Cameroon,0.0,0.0,Friendly,Clairfontaine,France,True,0.0,0.0,Cameroon,1,1.4,0.8,0.5999999999999999,0.6,0.6359999999999999,1736.57,1482.39,254.17999999999984,Friendly,weak,Draw,0.0,0,2.0,0.4,1.4,0.8
2006-01-09,Morocco,DR Congo,3.0,0.0,Friendly,Rabat,Morocco,False,3.0,0.0,DR Congo,1,0.6,0.6,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,1.0,0.2,0.6,0.6
2006-01-14,Morocco,Zimbabwe,1.0,0.0,Friendly,Marrakech,Morocco,False,1.0,0.0,Zimbabwe,1,1.2,0.6,0.6,0.8,0.648,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.2,0.6
2006-01-17,Morocco,Angola,2.0,2.0,Friendly,Marrakech,Morocco,False,2.0,2.0,Angola,1,1.4,0.4,1.0,0.8,1.0799999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.4,0.4
2006-01-21,Morocco,Ivory Coast,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.0,1.0,Ivory Coast,1,1.6,0.8,0.8,0.8,0.8640000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.6,0.8
2006-01-24,Egypt,Morocco,0.0,0.0,African Cup of Nations,Cairo,Egypt,False,0.0,0.0,Egypt,0,1.2,0.6,0.6,1.0,0.66,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.2,0.6
2006-01-28,Libya,Morocco,0.0,0.0,African Cup of Nations,Cairo,Egypt,True,0.0,0.0,Libya,0,1.2,0.6,0.6,0.8,0.648,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.2,0.6
2006-05-23,United States,Morocco,0.0,1.0,Friendly,Nashville,United States,False,1.0,0.0,United States,0,0.6,0.6,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,0.6,0.6
2006-05-28,Morocco,Mali,0.0,1.0,Friendly,Colombes,France,True,0.0,1.0,Mali,1,0.6,0.6,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.6,0.6
2006-06-04,Colombia,Morocco,2.0,0.0,Friendly,Barcelona,Spain,True,0.0,2.0,Colombia,0,0.2,0.4,-0.2,0.4,-0.208,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,1.0,0.2,0.2,0.4
2006-08-16,Morocco,Burkina Faso,1.0,0.0,Friendly,Rabat,Morocco,False,1.0,0.0,Burkina Faso,1,0.2,0.6,-0.3999999999999999,0.2,-0.408,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,0.2,0.6
